City,State,Latitude,Longitude,Datetime,Year,Month,Day,Hour,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Quarter,Season,Time_of_Day,Temp_2m_C,Temp_80m_C,Temp_120m_C,Temp_180m_C,Humidity_Percent,Dew_Point_C,Humidity_Category,Wind_Speed_10m_kmh,Wind_Speed_80m_kmh,Wind_Speed_120m_kmh,Wind_Dir_10m,Wind_Gusts_kmh,Wind_Category,Wind_Stagnation,Precipitation_mm,Rain_mm,Is_Raining,Heavy_Rain,Pressure_MSL_hPa,Surface_Pressure_hPa,Solar_Radiation_Wm2,Direct_Radiation_Wm2,Diffuse_Radiation_Wm2,UV_Index,Cloud_Cover_Percent,Cloud_Low_Percent,Cloud_Mid_Percent,Cloud_High_Percent,Is_Daytime,Sunshine_Seconds,PM2_5_ugm3,PM10_ugm3,PM_Ratio,CO_ugm3,NO2_ugm3,SO2_ugm3,O3_ugm3,Dust_ugm3,NH3_ugm3,AOD,US_AQI,US_AQI_PM25,US_AQI_PM10,US_AQI_NO2,US_AQI_O3,US_AQI_CO,EU_AQI,EU_AQI_PM25,EU_AQI_PM10,AQI_Category,PM25_Category_India,Temp_Inversion,Inversion_Strength_C,Festival_Period,Crop_Burning_Season
Agartala,Tripura,23.8315,91.2868,2022-11-24 02:00:00,2022,11,24,2,3,Thursday,47,0,4,Post_Monsoon,Night,18.0,,,,85,15.4,Humid,4.3,,,42,6.5,Light,0,0.0,0.0,0,0,1010.6,1009.2,0.0,0.0,0.0,,46,0,0,46,0,0.0,61.5,87.8,0.7004555808656037,599.0,91.3,12.9,1.0,0.0,,0.37,151.0,151.0,63.0,45.0,2.0,6,86.0,86.0,73.0,Unhealthy,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 03:00:00,2022,11,24,3,3,Thursday,47,0,4,Post_Monsoon,Night,17.7,,,,86,15.3,Very_Humid,3.1,,,306,5.0,Light,0,0.0,0.0,0,0,1010.4,1009.0,0.0,0.0,0.0,,25,0,0,25,0,0.0,65.9,94.3,0.6988335100742312,620.0,87.6,13.2,0.0,0.0,,0.36,151.0,151.0,63.0,43.0,1.0,6,85.0,85.0,73.0,Unhealthy,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 04:00:00,2022,11,24,4,3,Thursday,47,0,4,Post_Monsoon,Night,17.1,,,,89,15.3,Very_Humid,4.3,,,265,5.0,Light,0,0.0,0.0,0,0,1010.6,1009.2,0.0,0.0,0.0,,25,0,0,25,0,0.0,70.5,101.0,0.698019801980198,655.0,84.1,14.0,0.0,0.0,,0.35,150.0,150.0,63.0,41.0,0.0,6,85.0,85.0,72.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 05:00:00,2022,11,24,5,3,Thursday,47,0,4,Post_Monsoon,Night,16.3,,,,95,15.5,Very_Humid,5.1,,,309,5.4,Moderate,0,0.0,0.0,0,0,1011.3,1009.9,0.0,0.0,0.0,,34,0,0,32,0,0.0,70.5,100.8,0.699404761904762,646.0,75.6,10.9,2.0,0.0,,0.36,150.0,150.0,63.0,37.0,0.0,6,85.0,85.0,72.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 06:00:00,2022,11,24,6,3,Thursday,47,0,4,Post_Monsoon,Early_Morning,16.2,,,,96,15.6,Very_Humid,3.6,,,360,6.5,Light,0,0.0,0.0,0,0,1012.1,1010.7,25.0,11.0,14.0,,42,0,0,42,1,416.44,77.5,110.8,0.6994584837545127,639.0,70.4,10.0,9.0,0.0,,0.35,150.0,150.0,62.0,35.0,0.0,6,85.0,85.0,72.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 07:00:00,2022,11,24,7,3,Thursday,47,0,4,Post_Monsoon,Early_Morning,18.9,,,,89,17.0,Very_Humid,4.3,,,355,11.2,Light,0,0.0,0.0,0,0,1013.0,1011.6,178.0,113.0,65.0,,57,0,0,57,1,3600.0,72.9,104.1,0.7002881844380404,629.0,63.0,8.8,20.0,0.0,,0.32,150.0,150.0,62.0,31.0,1.0,6,85.0,85.0,72.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 08:00:00,2022,11,24,8,3,Thursday,47,0,4,Post_Monsoon,Early_Morning,21.4,,,,80,17.8,Humid,4.5,,,346,14.0,Light,0,0.0,0.0,0,0,1013.3,1011.9,369.0,277.0,92.0,,65,0,0,65,1,3600.0,62.6,89.6,0.6986607142857143,586.0,51.0,7.1,43.0,0.0,,0.31,150.0,150.0,62.0,25.0,2.0,6,85.0,85.0,72.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 09:00:00,2022,11,24,9,3,Thursday,47,0,4,Post_Monsoon,Morning,23.7,,,,73,18.6,Humid,5.2,,,344,16.2,Moderate,0,0.0,0.0,0,0,1013.3,1011.9,534.0,426.0,108.0,,33,0,0,33,1,3600.0,51.0,73.1,0.6976744186046512,511.0,39.3,5.9,73.0,0.0,,0.3,150.0,150.0,62.0,19.0,4.0,6,84.0,84.0,72.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 10:00:00,2022,11,24,10,3,Thursday,47,0,4,Post_Monsoon,Morning,25.6,,,,63,18.1,Comfortable,6.6,,,351,18.0,Moderate,0,0.0,0.0,0,0,1012.5,1011.1,646.0,531.0,115.0,,65,0,0,65,1,3600.0,40.5,58.2,0.6958762886597938,413.0,26.0,4.9,110.0,1.0,,0.3,150.0,150.0,62.0,13.0,9.0,6,84.0,84.0,72.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 11:00:00,2022,11,24,11,3,Thursday,47,0,4,Post_Monsoon,Morning,26.6,,,,55,16.9,Comfortable,6.6,,,351,18.4,Moderate,0,0.0,0.0,0,0,1011.6,1010.2,694.0,575.0,119.0,,80,0,0,80,1,3600.0,36.7,52.9,0.6937618147448016,308.0,12.9,3.8,149.0,1.0,,0.3,149.0,149.0,62.0,6.0,15.0,6,84.0,84.0,72.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 12:00:00,2022,11,24,12,3,Thursday,47,0,4,Post_Monsoon,Morning,27.2,,,,52,16.5,Comfortable,7.3,,,349,18.7,Moderate,0,0.0,0.0,0,0,1010.7,1009.3,672.0,555.0,117.0,,84,0,0,84,1,3600.0,35.7,51.6,0.6918604651162791,270.0,7.2,3.3,164.0,1.0,,0.29,148.0,148.0,62.0,4.0,24.0,5,84.0,84.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 13:00:00,2022,11,24,13,3,Thursday,47,0,4,Post_Monsoon,Afternoon,27.3,,,,50,16.1,Dry,6.6,,,347,18.7,Moderate,0,0.0,0.0,0,0,1009.7,1008.3,583.0,472.0,111.0,,55,0,0,55,1,3600.0,34.9,50.5,0.691089108910891,252.0,4.7,3.0,170.0,1.0,,0.28,148.0,148.0,62.0,2.0,33.0,5,84.0,84.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 14:00:00,2022,11,24,14,3,Thursday,47,0,4,Post_Monsoon,Afternoon,27.0,,,,52,16.2,Comfortable,6.6,,,347,16.6,Moderate,0,0.0,0.0,0,0,1009.4,1008.0,436.0,339.0,97.0,,32,0,0,32,1,3600.0,33.5,48.5,0.6907216494845361,268.0,13.5,3.2,159.0,1.0,,0.27,147.0,147.0,62.0,7.0,43.0,4,84.0,84.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 15:00:00,2022,11,24,15,3,Thursday,47,0,4,Post_Monsoon,Afternoon,25.9,,,,64,18.5,Comfortable,4.3,,,336,14.8,Light,0,0.0,0.0,0,0,1009.4,1008.0,250.0,174.0,76.0,,32,0,0,32,1,3600.0,34.0,49.0,0.6938775510204082,326.0,37.7,4.6,125.0,1.0,,0.25,147.0,147.0,61.0,19.0,55.0,4,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 16:00:00,2022,11,24,16,3,Thursday,47,0,4,Post_Monsoon,Afternoon,22.5,,,,76,18.0,Humid,7.7,,,319,9.7,Moderate,0,0.0,0.0,0,0,1009.8,1008.4,69.0,37.0,32.0,,89,0,0,89,1,2591.44,39.7,57.2,0.6940559440559441,415.0,71.8,6.4,76.0,1.0,,0.25,146.0,146.0,61.0,35.0,78.0,4,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 17:00:00,2022,11,24,17,3,Thursday,47,0,4,Post_Monsoon,Afternoon,21.5,,,,74,16.7,Humid,7.1,,,319,10.8,Moderate,0,0.0,0.0,0,0,1010.7,1009.3,0.0,0.0,0.0,,84,0,0,93,0,0.0,51.2,73.6,0.6956521739130436,575.0,118.7,7.9,21.0,1.0,,0.28,146.0,146.0,61.0,60.0,85.0,3,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 18:00:00,2022,11,24,18,3,Thursday,47,0,4,Post_Monsoon,Evening,20.9,,,,71,15.4,Humid,6.9,,,321,12.6,Moderate,0,0.0,0.0,0,0,1011.6,1010.2,0.0,0.0,0.0,,29,0,0,29,0,0.0,55.8,80.1,0.6966292134831461,617.0,118.8,9.1,16.0,1.0,,0.27,146.0,146.0,61.0,60.0,74.0,3,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 19:00:00,2022,11,24,19,3,Thursday,47,0,4,Post_Monsoon,Evening,19.5,,,,75,15.0,Humid,9.1,,,326,11.9,Moderate,0,0.0,0.0,0,0,1012.1,1010.7,0.0,0.0,0.0,,19,0,0,19,0,0.0,55.6,79.9,0.6958698372966208,676.0,118.8,10.9,9.0,1.0,,0.25,145.0,145.0,61.0,60.0,54.0,4,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 20:00:00,2022,11,24,20,3,Thursday,47,0,4,Post_Monsoon,Evening,18.6,,,,80,15.0,Humid,9.0,,,344,11.9,Moderate,0,0.0,0.0,0,0,1012.7,1011.3,0.0,0.0,0.0,,0,0,0,0,0,0.0,56.6,81.3,0.6961869618696187,747.0,117.3,13.0,2.0,1.0,,0.23,145.0,145.0,61.0,59.0,43.0,4,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 21:00:00,2022,11,24,21,3,Thursday,47,0,4,Post_Monsoon,Night_Late,17.7,,,,84,14.9,Humid,9.0,,,5,11.2,Moderate,0,0.0,0.0,0,0,1013.0,1011.6,0.0,0.0,0.0,,2,0,0,2,0,0.0,59.8,85.9,0.6961583236321303,789.0,114.0,14.4,0.0,1.0,,0.22,145.0,145.0,61.0,57.0,34.0,5,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 22:00:00,2022,11,24,22,3,Thursday,47,0,4,Post_Monsoon,Night_Late,17.3,,,,86,14.9,Very_Humid,9.0,,,5,10.8,Moderate,0,0.0,0.0,0,0,1013.1,1011.7,0.0,0.0,0.0,,0,0,0,0,0,0.0,63.6,91.3,0.6966046002190581,826.0,109.5,15.6,0.0,1.0,,0.21,146.0,146.0,61.0,55.0,24.0,5,83.0,83.0,71.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-24 23:00:00,2022,11,24,23,3,Thursday,47,0,4,Post_Monsoon,Night_Late,17.1,,,,87,14.9,Very_Humid,9.2,,,349,10.4,Moderate,0,0.0,0.0,0,0,1012.7,1011.3,0.0,0.0,0.0,,89,0,0,89,0,0.0,65.4,93.8,0.697228144989339,836.0,103.4,16.4,1.0,1.0,,0.21,147.0,147.0,61.0,51.0,14.0,6,83.0,83.0,71.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 00:00:00,2022,11,25,0,4,Friday,47,0,4,Post_Monsoon,Night,16.4,,,,90,14.8,Very_Humid,9.1,,,351,10.4,Moderate,0,0.0,0.0,0,0,1012.6,1011.2,0.0,0.0,0.0,,82,0,0,82,0,0.0,64.5,92.4,0.698051948051948,788.0,99.8,16.1,1.0,1.0,,0.21,148.0,148.0,62.0,49.0,7.0,7,84.0,84.0,71.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 01:00:00,2022,11,25,1,4,Friday,47,0,4,Post_Monsoon,Night,15.9,,,,93,14.9,Very_Humid,8.7,,,355,11.5,Moderate,0,0.0,0.0,0,0,1012.0,1010.6,0.0,0.0,0.0,,100,0,0,100,0,0.0,59.3,85.0,0.6976470588235294,707.0,96.4,15.4,1.0,1.0,,0.21,149.0,149.0,62.0,48.0,3.0,7,84.0,84.0,72.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 02:00:00,2022,11,25,2,4,Friday,47,0,4,Post_Monsoon,Night,15.5,,,,95,14.6,Very_Humid,8.3,,,358,11.2,Moderate,0,0.0,0.0,0,0,1011.6,1010.2,0.0,0.0,0.0,,78,0,0,78,0,0.0,51.9,74.5,0.6966442953020134,618.0,91.1,13.9,1.0,1.0,,0.21,149.0,149.0,62.0,45.0,2.0,7,84.0,84.0,72.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 03:00:00,2022,11,25,3,4,Friday,47,0,4,Post_Monsoon,Night,15.7,,,,94,14.8,Very_Humid,6.5,,,360,10.8,Moderate,0,0.0,0.0,0,0,1011.3,1009.9,0.0,0.0,0.0,,54,0,0,54,0,0.0,47.6,68.2,0.6979472140762464,591.0,85.5,12.4,2.0,1.0,,0.21,148.0,148.0,62.0,42.0,1.0,7,84.0,84.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 04:00:00,2022,11,25,4,4,Friday,47,0,4,Post_Monsoon,Night,14.7,,,,95,13.9,Very_Humid,9.7,,,15,11.9,Moderate,0,0.0,0.0,0,0,1011.3,1009.9,0.0,0.0,0.0,,90,0,0,90,0,0.0,47.0,67.5,0.6962962962962963,581.0,79.1,10.5,3.0,1.0,,0.21,146.0,146.0,61.0,39.0,0.0,7,83.0,83.0,71.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 05:00:00,2022,11,25,5,4,Friday,47,0,4,Post_Monsoon,Night,14.5,,,,96,13.8,Very_Humid,7.8,,,34,11.5,Moderate,0,0.0,0.0,0,0,1012.5,1011.1,0.0,0.0,0.0,,54,0,0,46,0,0.0,57.6,82.7,0.6964933494558646,645.0,76.0,5.8,10.0,1.0,,0.19,143.0,143.0,60.0,37.0,1.0,7,82.0,82.0,70.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 06:00:00,2022,11,25,6,4,Friday,47,0,4,Post_Monsoon,Early_Morning,16.4,,,,91,15.0,Very_Humid,6.6,,,41,9.7,Moderate,0,0.0,0.0,0,0,1013.4,1012.0,24.0,10.0,14.0,,48,0,0,48,1,321.89,64.0,91.7,0.697928026172301,643.0,77.2,5.2,13.0,1.0,,0.19,142.0,142.0,60.0,38.0,1.0,7,82.0,82.0,70.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 07:00:00,2022,11,25,7,4,Friday,47,0,4,Post_Monsoon,Early_Morning,19.3,,,,84,16.5,Humid,5.6,,,27,13.0,Moderate,0,0.0,0.0,0,0,1013.9,1012.5,175.0,112.0,63.0,,24,0,0,24,1,3600.0,61.2,87.5,0.6994285714285715,639.0,78.6,4.3,19.0,1.0,,0.18,141.0,141.0,60.0,39.0,2.0,7,81.0,81.0,70.0,Unhealthy_Sensitive,Moderate,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 08:00:00,2022,11,25,8,4,Friday,47,0,4,Post_Monsoon,Early_Morning,22.3,,,,75,17.7,Humid,4.0,,,5,13.0,Light,0,0.0,0.0,0,0,1014.1,1012.7,367.0,276.0,91.0,,0,0,0,0,1,3600.0,53.9,77.3,0.6972833117723156,603.0,74.0,3.5,35.0,1.0,,0.17,139.0,139.0,59.0,36.0,3.0,6,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 09:00:00,2022,11,25,9,4,Friday,47,0,4,Post_Monsoon,Morning,24.9,,,,67,18.3,Comfortable,5.4,,,356,15.5,Moderate,0,0.0,0.0,0,0,1013.6,1012.2,533.0,427.0,106.0,,64,0,0,64,1,3600.0,43.4,62.2,0.697749196141479,529.0,60.5,3.5,61.0,1.0,,0.17,138.0,138.0,59.0,30.0,5.0,6,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 10:00:00,2022,11,25,10,4,Friday,47,0,4,Post_Monsoon,Morning,26.8,,,,60,18.4,Comfortable,6.5,,,360,17.6,Moderate,0,0.0,0.0,0,0,1012.6,1011.2,646.0,532.0,114.0,,92,0,0,92,1,3600.0,35.2,50.5,0.6970297029702971,428.0,41.6,4.0,96.0,0.0,,0.19,138.0,138.0,59.0,20.0,8.0,6,80.0,80.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 11:00:00,2022,11,25,11,4,Friday,47,0,4,Post_Monsoon,Morning,28.0,,,,57,18.6,Comfortable,6.5,,,354,18.4,Moderate,0,0.0,0.0,0,0,1011.3,1009.9,693.0,574.0,119.0,,83,0,0,83,1,3600.0,32.0,45.9,0.6971677559912854,321.0,21.5,4.4,132.0,0.0,,0.2,137.0,137.0,59.0,11.0,14.0,6,80.0,80.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 12:00:00,2022,11,25,12,4,Friday,47,0,4,Post_Monsoon,Morning,28.7,,,,55,18.7,Comfortable,5.9,,,346,18.0,Moderate,0,0.0,0.0,0,0,1010.3,1008.9,671.0,555.0,116.0,,84,0,0,84,1,3600.0,31.0,44.5,0.6966292134831461,280.0,13.6,4.1,147.0,0.0,,0.22,137.0,137.0,59.0,7.0,21.0,5,80.0,80.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 13:00:00,2022,11,25,13,4,Friday,47,0,4,Post_Monsoon,Afternoon,28.9,,,,54,18.6,Comfortable,5.2,,,335,16.6,Moderate,0,0.0,0.0,0,0,1009.3,1007.9,582.0,473.0,109.0,,70,0,0,70,1,3600.0,30.0,43.1,0.6960556844547564,261.0,9.4,3.6,156.0,0.0,,0.24,136.0,136.0,58.0,5.0,30.0,5,80.0,80.0,69.0,Unhealthy_Sensitive,Good,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 14:00:00,2022,11,25,14,4,Friday,47,0,4,Post_Monsoon,Afternoon,28.7,,,,55,18.7,Comfortable,5.4,,,323,14.0,Moderate,0,0.0,0.0,0,0,1009.0,1007.6,435.0,338.0,97.0,,44,0,0,44,1,3600.0,29.4,42.1,0.6983372921615202,275.0,15.9,3.7,149.0,0.0,,0.25,136.0,136.0,58.0,8.0,38.0,4,80.0,80.0,69.0,Unhealthy_Sensitive,Good,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 15:00:00,2022,11,25,15,4,Friday,47,0,4,Post_Monsoon,Afternoon,27.5,,,,66,20.5,Comfortable,3.9,,,304,12.6,Light,0,0.0,0.0,0,0,1009.0,1007.6,249.0,174.0,75.0,,40,0,0,40,1,3600.0,29.5,42.3,0.6973995271867612,334.0,37.7,4.8,119.0,0.0,,0.25,135.0,135.0,58.0,19.0,46.0,4,80.0,80.0,68.0,Unhealthy_Sensitive,Good,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 16:00:00,2022,11,25,16,4,Friday,47,0,4,Post_Monsoon,Afternoon,23.9,,,,76,19.4,Humid,7.5,,,305,9.7,Moderate,0,0.0,0.0,0,0,1009.2,1007.8,69.0,37.0,32.0,,0,0,0,0,1,2583.52,34.8,49.9,0.6973947895791582,424.0,69.2,6.6,73.0,0.0,,0.24,135.0,135.0,58.0,34.0,57.0,4,80.0,80.0,68.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 17:00:00,2022,11,25,17,4,Friday,47,0,4,Post_Monsoon,Afternoon,22.4,,,,80,18.8,Humid,7.2,,,297,10.4,Moderate,0,0.0,0.0,0,0,1010.2,1008.8,0.0,0.0,0.0,,0,0,0,0,0,0.0,37.7,54.0,0.6981481481481482,531.0,100.9,5.6,22.0,0.0,,0.2,134.0,134.0,58.0,50.0,65.0,3,79.0,79.0,68.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 18:00:00,2022,11,25,18,4,Friday,47,0,4,Post_Monsoon,Evening,21.2,,,,85,18.7,Humid,9.2,,,296,10.8,Moderate,0,0.0,0.0,0,0,1010.9,1009.5,0.0,0.0,0.0,,0,0,0,0,0,0.0,41.6,59.5,0.6991596638655463,567.0,101.1,6.4,17.0,0.0,,0.2,133.0,133.0,57.0,50.0,57.0,3,79.0,79.0,68.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 19:00:00,2022,11,25,19,4,Friday,47,0,4,Post_Monsoon,Evening,20.5,,,,86,18.1,Very_Humid,8.3,,,275,11.2,Moderate,0,0.0,0.0,0,0,1011.7,1010.3,0.0,0.0,0.0,,0,0,0,0,0,0.0,41.6,59.5,0.6991596638655463,619.0,101.3,7.6,10.0,0.0,,0.2,131.0,131.0,57.0,50.0,47.0,4,78.0,78.0,68.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 20:00:00,2022,11,25,20,4,Friday,47,0,4,Post_Monsoon,Evening,20.1,,,,86,17.6,Very_Humid,7.7,,,259,9.7,Moderate,0,0.0,0.0,0,0,1012.2,1010.8,0.0,0.0,0.0,,0,0,0,0,0,0.0,42.6,61.0,0.6983606557377049,673.0,100.3,9.0,3.0,0.0,,0.2,130.0,130.0,57.0,49.0,40.0,4,78.0,78.0,67.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 21:00:00,2022,11,25,21,4,Friday,47,0,4,Post_Monsoon,Night_Late,21.6,,,,77,17.3,Humid,5.8,,,263,9.0,Moderate,0,0.0,0.0,0,0,1012.7,1011.3,0.0,0.0,0.0,,0,0,0,0,0,0.0,44.5,63.8,0.6974921630094044,688.0,98.1,9.8,1.0,0.0,,0.2,128.0,128.0,56.0,48.0,32.0,4,77.0,77.0,67.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 22:00:00,2022,11,25,22,4,Friday,47,0,4,Post_Monsoon,Night_Late,21.1,,,,78,17.1,Humid,4.6,,,342,6.5,Light,0,0.0,0.0,0,0,1012.7,1011.3,0.0,0.0,0.0,,0,0,0,0,0,0.0,46.4,66.6,0.6966966966966968,691.0,94.8,10.4,0.0,0.0,,0.2,127.0,127.0,56.0,47.0,23.0,5,77.0,77.0,67.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-25 23:00:00,2022,11,25,23,4,Friday,47,0,4,Post_Monsoon,Night_Late,19.4,,,,85,16.8,Humid,5.5,,,11,6.5,Moderate,0,0.0,0.0,0,0,1012.1,1010.7,0.0,0.0,0.0,,0,0,0,0,0,0.0,47.4,68.0,0.6970588235294117,681.0,90.5,10.9,0.0,0.0,,0.2,125.0,125.0,55.0,45.0,14.0,5,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-26 00:00:00,2022,11,26,0,5,Saturday,47,1,4,Post_Monsoon,Night,19.5,,,,84,16.7,Humid,5.0,,,30,6.5,Light,0,0.0,0.0,0,0,1011.8,1010.4,0.0,0.0,0.0,,0,0,0,0,0,0.0,47.7,68.5,0.6963503649635037,658.0,87.8,11.2,0.0,0.0,,0.21,123.0,123.0,55.0,43.0,7.0,6,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-26 01:00:00,2022,11,26,1,5,Saturday,47,1,4,Post_Monsoon,Night,19.3,,,,84,16.6,Humid,5.1,,,39,6.1,Moderate,0,0.0,0.0,0,0,1010.9,1009.5,0.0,0.0,0.0,,0,0,0,0,0,0.0,48.4,69.4,0.6974063400576368,624.0,85.3,11.3,1.0,0.0,,0.21,121.0,121.0,54.0,42.0,3.0,6,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-26 02:00:00,2022,11,26,2,5,Saturday,47,1,4,Post_Monsoon,Night,18.2,,,,88,16.1,Very_Humid,5.6,,,40,6.1,Moderate,0,0.0,0.0,0,0,1010.5,1009.1,0.0,0.0,0.0,,0,0,0,0,0,0.0,49.8,71.5,0.6965034965034964,594.0,81.9,11.0,2.0,0.0,,0.22,120.0,120.0,54.0,40.0,2.0,6,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-26 03:00:00,2022,11,26,3,5,Saturday,47,1,4,Post_Monsoon,Night,16.4,,,,94,15.3,Very_Humid,7.2,,,37,8.3,Moderate,0,0.0,0.0,0,0,1010.2,1008.8,0.0,0.0,0.0,,0,0,0,0,0,0.0,52.2,74.7,0.6987951807228916,598.0,78.8,10.2,2.0,0.0,,0.23,120.0,120.0,54.0,39.0,1.0,6,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-26 04:00:00,2022,11,26,4,5,Saturday,47,1,4,Post_Monsoon,Night,15.9,,,,95,15.0,Very_Humid,7.7,,,41,9.0,Moderate,0,0.0,0.0,0,0,1010.2,1008.8,0.0,0.0,0.0,,0,0,0,0,0,0.0,55.4,79.4,0.6977329974811083,615.0,75.6,9.1,2.0,0.0,,0.24,121.0,121.0,54.0,37.0,1.0,6,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,1
Agartala,Tripura,23.8315,91.2868,2022-11-26 05:00:00,2022,11,26,5,5,Saturday,47,1,4,Post_Monsoon,Night,15.6,,,,95,14.8,Very_Humid,7.5,,,35,9.0,Moderate,0,0.0,0.0,0,0,1011.5,1010.1,0.0,0.0,0.0,,0,0,0,0,0,0.0,60.1,86.1,0.6980255516840883,670.0,65.2,1.9,7.0,0.0,,0.22,121.0,121.0,54.0,32.0,0.0,6,75.0,75.0,65.0,Unhealthy_Sensitive,Moderate,0,,0,1
